1   5.028   1.307   0.998    0.080   0.036   0.010  18.000 
2   4.949   0.882   0.938    0.086   0.046   0.011  18.000 
3   5.108   0.764   0.859    0.080   0.048   0.010  18.000 
4   6.366   0.799   1.061    0.083   0.047   0.004  18.000 
5   5.532   1.317   1.508    0.081   0.036   0.005  18.000 
6   6.974   1.124   0.977    0.089   0.041   0.003  18.000 
7   5.145   0.823   1.148    0.084   0.047   0.008  18.000 
8   4.601   1.134   1.088    0.086   0.041   0.012  18.000 
9   5.368   0.905   0.993    0.087   0.046   0.008  18.000 
10   5.683   0.773   0.795    0.081   0.048   0.007  18.000 
11   5.854   0.961   0.921    0.089   0.045   0.006  18.000 
12   4.179   1.037   0.788    0.085   0.043   0.019  18.000 
13   4.971   1.133   0.814    0.087   0.041   0.011  18.000 
14   4.274   1.094   0.969    0.086   0.042   0.016  18.000 
15   5.549   1.105   0.911    0.088   0.042   0.007  18.000 
16   5.963   0.952   0.759    0.089   0.045   0.006  18.000 
17   4.617   0.862   0.782    0.084   0.047   0.015  18.000 
18   5.008   1.286   1.040    0.081   0.037   0.010  18.000 
19   5.987   0.991   1.201    0.089   0.044   0.005  18.000 
20   5.030   1.024   1.114    0.089   0.044   0.009  18.000 
21   5.701   1.113   1.186    0.089   0.042   0.006  18.000 
22   5.568   1.248   0.984    0.084   0.038   0.007  18.000 
23   6.122   0.806   0.819    0.083   0.047   0.005  18.000 
24   4.931   1.072   1.082    0.088   0.043   0.010  18.000 
25   5.957   0.993   0.984    0.089   0.044   0.005  18.000 
26   4.542   0.953   0.982    0.087   0.045   0.014  18.000 
27   6.114   0.903   0.937    0.088   0.046   0.005  18.000 
28   5.350   1.025   0.971    0.089   0.044   0.008  18.000 
29   5.234   1.157   1.119    0.087   0.041   0.008  18.000 
30   5.797   1.070   0.968    0.089   0.043   0.006  18.000 
31   4.452   0.993   1.061    0.087   0.044   0.014  18.000 
32   4.901   0.880   0.861    0.085   0.046   0.012  18.000 
33   4.280   1.018   1.153    0.087   0.044   0.014  18.000 
34   5.677   0.907   0.546    0.087   0.046   0.008  18.000 
35   6.652   0.899   0.668    0.088   0.046   0.004  18.000 
36   5.362   0.830   1.039    0.084   0.047   0.008  18.000 
37   5.788   0.812   0.938    0.083   0.047   0.006  18.000 
38   4.857   1.114   0.726    0.087   0.042   0.013  18.000 
39   4.683   0.947   0.908    0.087   0.045   0.013  18.000 
40   6.403   0.900   0.916    0.088   0.046   0.004  18.000 
41   5.717   1.256   1.102    0.083   0.038   0.006  18.000 
42   5.180   1.034   1.192    0.089   0.044   0.008  18.000 
43   5.588   1.286   1.012    0.082   0.037   0.007  18.000 
44   5.922   0.939   1.038    0.089   0.045   0.005  18.000 
45   4.839   0.969   1.078    0.088   0.045   0.011  18.000 
46   6.015   0.866   0.945    0.086   0.047   0.005  18.000 
47   5.906   0.969   0.927    0.089   0.045   0.006  18.000 
48   5.267   0.863   1.025    0.085   0.047   0.008  18.000 
49   5.273   0.821   1.157    0.084   0.047   0.008  18.000 
50   5.203   1.203   0.994    0.085   0.039   0.009  18.000 
51   5.881   0.970   1.126    0.089   0.045   0.005  18.000 
52   4.613   1.051   0.884    0.087   0.043   0.014  18.000 
53   4.401   0.973   1.135    0.087   0.045   0.014  18.000 
54   5.948   1.199   0.832    0.086   0.039   0.006  18.000 
55   5.368   1.023   0.956    0.089   0.044   0.008  18.000 
56   6.308   0.811   1.089    0.084   0.047   0.004  18.000 
57   5.807   0.993   0.882    0.089   0.044   0.006  18.000 
58   6.759   0.805   1.031    0.084   0.047   0.003  18.000 
59   7.144   0.693   1.060    0.076   0.049   0.002  18.000 
60   4.098   0.899   1.001    0.084   0.046   0.018  18.000 
61   6.333   1.082   0.846    0.089   0.042   0.005  18.000 
62   5.171   1.047   0.951    0.089   0.043   0.009  18.000 
63   4.047   1.166   1.042    0.083   0.040   0.018  18.000 
64   5.250   0.970   1.030    0.088   0.045   0.008  18.000 
65   3.817   1.425   1.166    0.070   0.033   0.019  18.000 
66   3.621   1.311   0.956    0.074   0.036   0.025  18.000 
67   6.837   0.911   0.876    0.088   0.046   0.003  18.000 
68   6.670   0.911   0.881    0.088   0.046   0.004  18.000 
69   5.381   1.029   1.114    0.089   0.044   0.007  18.000 
70   6.110   1.071   0.657    0.089   0.043   0.006  18.000 
71   4.570   1.290   1.254    0.081   0.037   0.011  18.000 
72   5.082   0.934   1.181    0.088   0.046   0.008  18.000 
73   5.266   1.037   0.630    0.088   0.043   0.011  18.000 
74   4.757   1.157   0.983    0.086   0.041   0.012  18.000 
75   7.079   1.109   0.941    0.089   0.042   0.003  18.000 
76   6.800   1.005   0.870    0.090   0.044   0.003  18.000 
77   4.274   0.914   0.797    0.084   0.046   0.018  18.000 
78   4.599   0.585   1.291    0.065   0.049   0.011  18.000 
79   7.186   1.287   1.021    0.083   0.037   0.002  18.000 
80   6.536   0.812   0.995    0.084   0.047   0.004  18.000 
81   5.900   0.870   0.942    0.086   0.047   0.006  18.000 
82   5.265   1.133   1.021    0.087   0.041   0.008  18.000 
83   5.426   1.051   0.816    0.089   0.043   0.008  18.000 
84   5.639   0.839   1.240    0.085   0.047   0.006  18.000 
85   7.507   0.965   0.842    0.090   0.045   0.002  18.000 
86   4.430   1.276   0.890    0.080   0.037   0.015  18.000 
87   5.382   1.037   1.068    0.089   0.043   0.007  18.000 
88   4.878   1.122   1.165    0.087   0.041   0.010  18.000 
89   5.414   1.080   0.847    0.088   0.043   0.008  18.000 
90   6.368   1.423   0.895    0.075   0.033   0.004  18.000 
91   6.331   1.091   0.860    0.089   0.042   0.005  18.000 
92   5.053   0.909   0.931    0.087   0.046   0.010  18.000 
93   4.732   1.157   1.028    0.086   0.041   0.012  18.000 
94   4.745   0.906   0.699    0.085   0.046   0.014  18.000 
95   4.487   0.852   0.926    0.083   0.047   0.015  18.000 
96   5.392   0.861   1.094    0.086   0.047   0.007  18.000 
97   6.357   0.955   0.837    0.089   0.045   0.005  18.000 
98   6.127   1.057   0.911    0.089   0.043   0.005  18.000 
99   6.200   1.135   0.728    0.088   0.041   0.005  18.000 
100   6.140   1.210   0.583    0.085   0.039   0.006  18.000 
101   5.924   0.851   0.845    0.085   0.047   0.006  18.000 
102   6.261   0.871   0.867    0.086   0.047   0.005  18.000 
103   4.708   0.870   0.793    0.084   0.047   0.014  18.000 
104   4.995   0.936   0.642    0.087   0.045   0.012  18.000 
105   5.419   0.886   0.795    0.086   0.046   0.009  18.000 
106   5.731   1.070   0.780    0.089   0.043   0.007  18.000 
107   5.303   0.973   1.131    0.089   0.045   0.008  18.000 
108   5.848   1.124   1.023    0.088   0.041   0.006  18.000 
109   5.865   0.932   1.134    0.088   0.046   0.005  18.000 
110   5.205   1.232   1.040    0.084   0.039   0.009  18.000 
111   5.684   0.832   1.001    0.084   0.047   0.006  18.000 
112   5.069   1.147   0.914    0.087   0.041   0.010  18.000 
113   5.557   1.100   1.081    0.089   0.042   0.007  18.000 
114   5.885   1.061   0.744    0.089   0.043   0.007  18.000 
115   5.835   1.021   1.060    0.089   0.044   0.006  18.000 
116   7.002   0.842   0.856    0.086   0.047   0.003  18.000 
117   4.769   0.840   0.761    0.083   0.047   0.013  18.000 
118   7.331   0.860   0.869    0.086   0.047   0.002  18.000 
119   5.054   1.130   0.902    0.087   0.041   0.010  18.000 
120   5.524   1.591   0.941    0.063   0.027   0.007  18.000 
121   4.765   1.369   0.903    0.076   0.034   0.012  18.000 
122   5.486   1.008   0.740    0.089   0.044   0.009  18.000 
123   4.659   0.869   1.125    0.085   0.047   0.012  18.000 
124   4.818   0.785   0.802    0.080   0.048   0.013  18.000 
125   5.313   1.004   0.957    0.089   0.044   0.008  18.000 
126   6.231   1.172   1.012    0.087   0.040   0.004  18.000 
127   5.953   0.928   0.986    0.088   0.046   0.005  18.000 
128   5.435   1.152   0.952    0.087   0.041   0.008  18.000 
129   4.966   0.895   1.302    0.087   0.046   0.008  18.000 
130   6.901   0.949   1.024    0.089   0.045   0.003  18.000 
131   4.504   0.646   0.855    0.069   0.049   0.015  18.000 
132   4.817   0.964   1.248    0.088   0.045   0.010  18.000 
133   6.632   1.097   1.034    0.089   0.042   0.003  18.000 
134   5.990   1.257   1.330    0.084   0.038   0.004  18.000 
135   4.835   1.295   1.101    0.081   0.037   0.010  18.000 
136   5.482   0.932   1.035    0.088   0.046   0.007  18.000 
137   4.553   0.967   1.112    0.087   0.045   0.012  18.000 
138   5.338   1.135   0.942    0.087   0.041   0.008  18.000 
139   4.375   0.636   0.902    0.068   0.049   0.016  18.000 
140   4.358   1.244   0.937    0.081   0.038   0.016  18.000 
141   5.494   0.955   0.989    0.088   0.045   0.007  18.000 
142   6.152   0.993   1.197    0.090   0.044   0.004  18.000 
143   7.527   0.894   1.382    0.088   0.046   0.002  18.000 
