1   5.589   1.101   1.179    0.093   0.042   0.006  18.000 
2   5.813   0.904   0.947    0.092   0.046   0.006  18.000 
3   5.500   1.000   1.000    0.094   0.044   0.007  18.000 
4   5.500   1.000   1.000    0.094   0.044   0.007  18.000 
5   5.500   1.000   1.000    0.094   0.044   0.007  18.000 
6   4.301   0.759   1.036    0.082   0.048   0.015  18.000 
7   4.157   1.001   1.203    0.092   0.044   0.015  18.000 
8   4.812   0.984   1.098    0.093   0.045   0.011  18.000 
9   5.077   1.012   0.928    0.093   0.044   0.010  18.000 
10   4.682   0.807   0.866    0.086   0.047   0.013  18.000 
11   4.363   1.177   0.981    0.089   0.040   0.015  18.000 
12   5.500   1.000   1.000    0.094   0.044   0.007  18.000 
13   5.500   1.000   1.000    0.094   0.044   0.007  18.000 
14   5.500   1.000   1.000    0.094   0.044   0.007  18.000 
15   6.387   1.115   0.917    0.093   0.042   0.004  18.000 
16   5.500   1.000   1.000    0.094   0.044   0.007  18.000 
17   4.811   0.981   0.865    0.092   0.045   0.012  18.000 
18   4.449   1.113   1.119    0.091   0.042   0.013  18.000 
19   5.500   1.000   1.000    0.094   0.044   0.007  18.000 
20   5.500   1.000   1.000    0.094   0.044   0.007  18.000 
21   4.909   0.954   1.001    0.092   0.045   0.011  18.000 
22   5.400   0.948   1.108    0.093   0.045   0.007  18.000 
23   6.740   0.919   0.894    0.093   0.046   0.003  18.000 
24   6.877   0.802   1.034    0.088   0.047   0.003  18.000 
25   5.500   1.000   1.000    0.094   0.044   0.007  18.000 
26   5.848   0.957   1.007    0.093   0.045   0.006  18.000 
27   4.793   0.859   0.745    0.089   0.047   0.013  18.000 
28   5.500   1.000   1.000    0.094   0.044   0.007  18.000 
29   4.897   1.259   1.158    0.087   0.038   0.010  18.000 
30   6.670   1.015   0.915    0.094   0.044   0.004  18.000 
31   4.407   1.066   0.987    0.092   0.043   0.015  18.000 
32   5.486   0.943   1.169    0.093   0.045   0.007  18.000 
33   5.220   1.060   0.884    0.093   0.043   0.009  18.000 
34   5.169   1.198   0.966    0.090   0.039   0.009  18.000 
35   5.171   1.135   1.008    0.092   0.041   0.009  18.000 
36   4.536   1.104   0.934    0.091   0.042   0.014  18.000 
37   5.970   0.836   0.838    0.089   0.047   0.006  18.000 
38   4.289   0.957   0.897    0.090   0.045   0.017  18.000 
39   6.370   0.939   1.039    0.093   0.045   0.004  18.000 
40   6.360   1.074   0.805    0.094   0.043   0.005  18.000 
41   5.500   1.000   1.000    0.094   0.044   0.007  18.000 
42   6.458   0.967   0.874    0.094   0.045   0.004  18.000 
43   6.366   1.213   1.063    0.090   0.039   0.004  18.000 
44   5.628   0.808   1.022    0.088   0.047   0.007  18.000 
45   3.919   0.890   0.819    0.086   0.046   0.022  18.000 
46   6.332   1.396   0.878    0.080   0.034   0.005  18.000 
47   5.664   0.965   0.935    0.093   0.045   0.007  18.000 
48   5.500   1.000   1.000    0.094   0.044   0.007  18.000 
49   5.500   1.000   1.000    0.094   0.044   0.007  18.000 
50   4.334   0.937   0.902    0.090   0.045   0.016  18.000 
