235   6.470   0.912   0.958    0.086   0.046   0.004  18.000 
236   5.381   0.843   1.026    0.082   0.047   0.008  18.000 
237   4.297   0.987   1.269    0.085   0.045   0.013  18.000 
238   5.549   1.177   1.102    0.084   0.040   0.007  18.000 
239   5.278   1.087   1.115    0.086   0.042   0.008  18.000 
240   5.914   0.770   0.852    0.079   0.048   0.006  18.000 
241   4.920   0.933   0.764    0.084   0.046   0.012  18.000 
242   5.323   0.806   0.914    0.080   0.047   0.009  18.000 
243   5.120   0.983   0.899    0.086   0.045   0.010  18.000 
244   5.058   0.923   0.919    0.085   0.046   0.010  18.000 
245   4.537   0.745   0.849    0.075   0.048   0.015  18.000 
246   6.334   0.780   1.374    0.080   0.048   0.003  18.000 
247   5.288   0.723   0.947    0.075   0.048   0.009  18.000 
248   4.109   0.937   1.140    0.083   0.045   0.016  18.000 
249   5.146   0.981   1.038    0.086   0.045   0.009  18.000 
250   5.556   1.046   0.840    0.087   0.043   0.008  18.000 
251   4.952   1.192   0.938    0.083   0.040   0.011  18.000 
252   4.730   0.986   0.963    0.085   0.045   0.012  18.000 
253   6.408   1.022   0.990    0.087   0.044   0.004  18.000 
254   6.214   1.153   1.052    0.085   0.041   0.004  18.000 
255   6.137   0.958   0.803    0.087   0.045   0.005  18.000 
256   5.878   1.407   0.795    0.073   0.033   0.006  18.000 
257   5.858   1.197   1.100    0.084   0.039   0.005  18.000 
258   4.026   0.927   1.160    0.082   0.046   0.017  18.000 
259   7.159   0.802   0.981    0.081   0.047   0.002  18.000 
260   5.138   1.103   0.812    0.085   0.042   0.010  18.000 
261   5.295   1.345   0.845    0.076   0.035   0.009  18.000 
262   5.304   1.172   0.685    0.084   0.040   0.010  18.000 
263   5.790   1.138   1.068    0.086   0.041   0.006  18.000 
264   5.136   1.218   0.875    0.082   0.039   0.010  18.000 
265   6.628   0.948   0.895    0.087   0.045   0.004  18.000 
266   6.514   0.891   0.970    0.085   0.046   0.004  18.000 
267   4.620   1.259   1.139    0.080   0.038   0.012  18.000 
268   6.769   0.897   0.714    0.085   0.046   0.004  18.000 
269   6.246   1.126   0.802    0.086   0.041   0.005  18.000 
270   4.623   0.813   0.781    0.079   0.047   0.015  18.000 
271   6.076   0.832   1.014    0.082   0.047   0.005  18.000 
272   6.654   0.832   1.287    0.083   0.047   0.003  18.000 
273   6.819   0.945   0.838    0.087   0.045   0.003  18.000 
274   5.662   1.086   0.993    0.086   0.042   0.007  18.000 
275   5.745   1.119   1.044    0.086   0.042   0.006  18.000 
276   4.560   1.230   0.924    0.080   0.039   0.014  18.000 
277   4.385   0.938   1.016    0.083   0.045   0.015  18.000 
278   4.484   1.164   0.830    0.082   0.040   0.015  18.000 
279   4.225   0.857   0.984    0.080   0.047   0.017  18.000 
280   4.657   1.258   1.009    0.079   0.038   0.012  18.000 
281   4.549   1.028   1.067    0.085   0.044   0.013  18.000 
282   5.443   0.948   1.080    0.086   0.045   0.007  18.000 
283   4.603   0.800   0.589    0.077   0.047   0.017  18.000 
284   5.936   0.963   1.135    0.087   0.045   0.005  18.000 
285   5.589   0.948   0.987    0.086   0.045   0.007  18.000 
286   4.292   0.828   1.069    0.079   0.047   0.015  18.000 
287   5.750   1.105   1.113    0.086   0.042   0.006  18.000 
288   5.935   0.925   0.984    0.086   0.046   0.005  18.000 
289   5.412   0.869   1.033    0.084   0.047   0.007  18.000 
290   5.111   1.020   0.919    0.086   0.044   0.010  18.000 
291   5.568   1.190   0.935    0.084   0.040   0.007  18.000 
292   5.496   0.772   1.061    0.079   0.048   0.007  18.000 
293   6.043   1.037   0.903    0.087   0.043   0.005  18.000 
294   5.050   1.058   0.856    0.086   0.043   0.011  18.000 
295   5.600   1.048   0.903    0.087   0.043   0.007  18.000 
296   4.173   1.029   1.078    0.084   0.044   0.016  18.000 
297   4.893   0.830   1.014    0.081   0.047   0.011  18.000 
298   5.654   0.911   1.121    0.085   0.046   0.006  18.000 
299   5.667   1.017   1.261    0.087   0.044   0.005  18.000 
300   5.132   1.201   0.686    0.082   0.039   0.011  18.000 
301   6.698   1.161   0.895    0.085   0.040   0.004  18.000 
302   6.211   1.007   1.284    0.087   0.044   0.004  18.000 
303   5.073   0.890   1.047    0.084   0.046   0.009  18.000 
304   6.785   0.905   0.805    0.086   0.046   0.004  18.000 
305   6.604   1.149   1.036    0.086   0.041   0.003  18.000 
306   4.860   1.068   1.075    0.086   0.043   0.010  18.000 
307   5.368   0.963   0.967    0.086   0.045   0.008  18.000 
308   6.148   1.026   1.060    0.087   0.044   0.005  18.000 
309   4.986   1.225   0.990    0.082   0.039   0.010  18.000 
310   5.603   0.950   1.154    0.086   0.045   0.006  18.000 
311   4.947   0.742   1.050    0.076   0.048   0.010  18.000 
312   6.166   0.869   0.968    0.084   0.047   0.005  18.000 
313   5.808   1.288   1.009    0.080   0.037   0.006  18.000 
314   4.711   0.783   1.104    0.078   0.048   0.011  18.000 
315   5.552   1.017   1.277    0.087   0.044   0.006  18.000 
316   5.976   0.808   1.051    0.081   0.047   0.005  18.000 
317   4.777   0.805   0.861    0.079   0.047   0.013  18.000 
318   4.908   0.773   1.187    0.078   0.048   0.009  18.000 
319   4.981   0.869   1.022    0.083   0.047   0.010  18.000 
320   5.756   0.777   0.881    0.079   0.048   0.007  18.000 
321   5.846   1.102   0.803    0.086   0.042   0.006  18.000 
322   4.498   0.854   0.922    0.081   0.047   0.014  18.000 
323   5.833   1.018   0.812    0.087   0.044   0.007  18.000 
324   5.700   1.033   0.954    0.087   0.044   0.007  18.000 
325   5.647   0.961   0.879    0.086   0.045   0.007  18.000 
326   5.132   0.851   0.715    0.082   0.047   0.011  18.000 
327   4.553   1.065   0.957    0.085   0.043   0.014  18.000 
328   5.830   1.250   1.056    0.082   0.038   0.006  18.000 
329   4.701   0.815   1.127    0.080   0.047   0.011  18.000 
330   5.377   0.996   0.941    0.086   0.044   0.008  18.000 
331   6.240   1.106   1.238    0.087   0.042   0.004  18.000 
332   5.343   1.103   0.966    0.086   0.042   0.008  18.000 
333   4.467   1.180   1.327    0.083   0.040   0.012  18.000 
334   6.398   1.164   0.930    0.085   0.040   0.004  18.000 
335   4.565   1.072   0.934    0.084   0.043   0.014  18.000 
336   5.862   0.995   1.106    0.087   0.044   0.005  18.000 
337   4.538   1.018   1.113    0.085   0.044   0.013  18.000 
338   6.274   1.140   0.853    0.086   0.041   0.005  18.000 
339   6.188   1.039   1.258    0.087   0.043   0.004  18.000 
340   6.211   0.965   1.102    0.087   0.045   0.004  18.000 
341   6.210   0.857   0.694    0.083   0.047   0.005  18.000 
342   4.674   0.984   0.841    0.085   0.045   0.014  18.000 
343   5.988   0.894   1.147    0.085   0.046   0.005  18.000 
344   5.390   0.846   1.095    0.083   0.047   0.007  18.000 
345   5.106   0.834   0.882    0.081   0.047   0.010  18.000 
346   4.826   0.897   1.029    0.084   0.046   0.011  18.000 
347   4.792   0.923   0.903    0.084   0.046   0.012  18.000 
348   7.104   1.039   1.176    0.088   0.043   0.002  18.000 
349   6.370   0.896   0.813    0.085   0.046   0.005  18.000 
350   5.191   0.934   0.783    0.085   0.046   0.010  18.000 
351   5.579   1.156   0.798    0.085   0.041   0.008  18.000 
352   4.402   0.976   0.888    0.084   0.045   0.016  18.000 
353   4.524   1.385   1.162    0.073   0.034   0.012  18.000 
354   5.611   0.911   1.227    0.085   0.046   0.006  18.000 
355   5.674   0.810   0.923    0.081   0.047   0.007  18.000 
356   5.640   0.965   1.104    0.086   0.045   0.006  18.000 
357   6.215   1.044   1.008    0.087   0.043   0.005  18.000 
358   4.926   0.950   0.917    0.085   0.045   0.011  18.000 
359   5.934   0.893   1.036    0.085   0.046   0.005  18.000 
360   5.190   1.152   1.175    0.085   0.041   0.008  18.000 
361   5.078   0.972   1.133    0.086   0.045   0.009  18.000 
362   5.390   1.032   0.837    0.086   0.044   0.009  18.000 
363   7.016   1.065   0.709    0.087   0.043   0.003  18.000 
364   6.971   0.959   0.966    0.087   0.045   0.003  18.000 
365   3.883   1.090   0.967    0.081   0.042   0.021  18.000 
366   4.299   0.916   1.060    0.083   0.046   0.015  18.000 
367   5.358   1.162   1.056    0.084   0.040   0.008  18.000 
368   5.435   1.207   0.974    0.083   0.039   0.008  18.000 
369   5.685   0.740   0.731    0.076   0.048   0.008  18.000 
370   4.582   0.781   0.737    0.077   0.048   0.015  18.000 
371   5.615   1.109   0.771    0.086   0.042   0.008  18.000 
372   5.882   1.006   0.804    0.087   0.044   0.006  18.000 
373   6.445   0.779   1.230    0.080   0.048   0.003  18.000 
374   5.609   0.673   0.896    0.072   0.049   0.007  18.000 
375   5.945   1.009   1.062    0.087   0.044   0.005  18.000 
376   6.270   0.911   0.854    0.086   0.046   0.005  18.000 
377   6.872   1.034   0.900    0.087   0.044   0.003  18.000 
378   6.432   1.453   1.196    0.071   0.032   0.003  18.000 
379   6.080   1.374   1.187    0.075   0.034   0.004  18.000 
380   6.976   1.122   0.994    0.086   0.041   0.003  18.000 
381   5.823   1.114   0.746    0.086   0.042   0.007  18.000 
382   5.555   0.972   0.938    0.086   0.045   0.007  18.000 
383   5.374   1.055   0.817    0.086   0.043   0.009  18.000 
384   6.747   1.265   1.019    0.081   0.038   0.003  18.000 
385   5.076   0.758   0.930    0.077   0.048   0.010  18.000 
386   5.187   0.982   1.236    0.086   0.045   0.008  18.000 
387   5.570   0.853   0.844    0.083   0.047   0.008  18.000 
388   5.480   0.885   0.904    0.084   0.046   0.008  18.000 
389   6.087   0.960   1.126    0.087   0.045   0.005  18.000 
390   7.738   0.822   0.998    0.082   0.047   0.002  18.000 
391   4.859   1.096   1.015    0.085   0.042   0.011  18.000 
392   6.028   0.925   0.940    0.086   0.046   0.005  18.000 
393   5.113   1.438   0.778    0.070   0.032   0.011  18.000 
394   4.247   1.024   1.234    0.085   0.044   0.014  18.000 
395   5.501   0.886   0.928    0.084   0.046   0.008  18.000 
396   4.972   0.970   1.115    0.086   0.045   0.009  18.000 
397   5.328   0.728   1.028    0.076   0.048   0.008  18.000 
398   5.111   1.094   0.979    0.086   0.042   0.009  18.000 
399   6.463   0.841   0.852    0.083   0.047   0.004  18.000 
400   6.543   1.048   0.919    0.087   0.043   0.004  18.000 
401   6.088   0.852   1.156    0.083   0.047   0.004  18.000 
402   5.940   1.142   1.193    0.086   0.041   0.005  18.000 
403   4.207   0.890   0.727    0.080   0.046   0.020  18.000 
404   4.864   1.032   1.040    0.086   0.044   0.011  18.000 
405   5.387   1.129   1.079    0.085   0.041   0.007  18.000 
406   5.450   0.986   1.008    0.086   0.045   0.007  18.000 
407   4.266   0.942   1.154    0.084   0.045   0.015  18.000 
408   5.000   1.012   0.768    0.085   0.044   0.012  18.000 
409   6.778   0.843   0.847    0.083   0.047   0.003  18.000 
410   5.723   0.858   0.742    0.083   0.047   0.007  18.000 
411   5.795   0.786   1.068    0.080   0.048   0.006  18.000 
412   5.419   1.060   0.768    0.086   0.043   0.009  18.000 
413   4.843   0.950   0.970    0.085   0.045   0.011  18.000 
414   5.076   0.825   0.714    0.081   0.047   0.011  18.000 
415   4.763   0.717   0.711    0.073   0.048   0.014  18.000 
416   4.974   0.994   1.016    0.086   0.044   0.010  18.000 
417   5.560   1.503   1.328    0.067   0.030   0.006  18.000 
418   6.070   0.773   0.914    0.079   0.048   0.005  18.000 
419   5.841   0.869   1.019    0.084   0.047   0.006  18.000 
420   6.041   0.844   1.008    0.083   0.047   0.005  18.000 
421   6.121   0.892   0.815    0.085   0.046   0.005  18.000 
422   5.443   0.834   1.425    0.082   0.047   0.006  18.000 
423   5.565   1.015   0.978    0.087   0.044   0.007  18.000 
424   5.932   0.933   0.935    0.086   0.046   0.006  18.000 
425   5.840   1.018   1.080    0.087   0.044   0.005  18.000 
426   5.508   0.988   0.758    0.086   0.044   0.008  18.000 
427   4.626   0.821   0.986    0.080   0.047   0.013  18.000 
428   6.414   1.544   0.763    0.065   0.029   0.005  18.000 
429   4.933   0.930   0.757    0.084   0.046   0.012  18.000 
430   5.015   1.392   1.174    0.074   0.034   0.009  18.000 
431   5.292   0.977   0.891    0.086   0.045   0.009  18.000 
432   6.506   1.097   1.172    0.087   0.042   0.003  18.000 
433   4.650   1.295   1.290    0.078   0.037   0.010  18.000 
434   5.038   0.916   0.636    0.084   0.046   0.012  18.000 
435   4.541   0.822   0.930    0.080   0.047   0.014  18.000 
436   5.748   1.027   0.806    0.087   0.044   0.007  18.000 
437   4.860   0.977   0.778    0.085   0.045   0.013  18.000 
438   4.772   1.061   0.960    0.085   0.043   0.012  18.000 
439   5.969   0.870   0.901    0.084   0.047   0.006  18.000 
440   5.135   0.699   0.711    0.073   0.049   0.011  18.000 
441   5.445   1.107   0.955    0.086   0.042   0.008  18.000 
442   5.001   0.971   1.184    0.086   0.045   0.009  18.000 
443   4.974   1.008   1.008    0.086   0.044   0.010  18.000 
444   4.713   0.980   1.171    0.085   0.045   0.011  18.000 
445   5.446   0.840   1.087    0.082   0.047   0.007  18.000 
446   4.990   1.183   1.247    0.084   0.040   0.009  18.000 
447   6.900   1.212   0.989    0.084   0.039   0.003  18.000 
448   5.553   1.071   0.862    0.086   0.043   0.008  18.000 
449   6.231   0.964   0.804    0.087   0.045   0.005  18.000 
450   5.792   1.001   1.395    0.087   0.044   0.005  18.000 
451   6.055   0.817   1.013    0.082   0.047   0.005  18.000 
